admin0_name,admin1_name,severity,vop_total,exp_hist,exp_2050,d_pp,yw_base,yw_pct,irr_pct
Kenya,Kilifi,extreme,25345302.36,32.3738966829197,36.1609732242311,3.78707654131139,3.08780891908375,-10.4784455589362,-13.2527322000229
Kenya,Kirinyaga,extreme,14387591.47,27.8630583051994,25.5666906283099,-2.29636767688956,3.98472839891094,-17.0676507378797,-11.3384890067258
Kenya,Kisii,extreme,21908870.48,0,0,0,6.46120737943706,4.93574032126577,-10.6372620892248
Kenya,Kisumu,extreme,21787905.65,0,0,0,9.00931507282272,-9.86146481239248,-10.8469088041804
Kenya,Kitui,extreme,12551072.46,80.1660577776634,75.2469323246979,-4.91912545296547,3.04614767854629,-17.3581515171316,-13.1232401934736
Kenya,Kwale,extreme,17783927.47,37.1575908142185,27.9010640836807,-9.25652673053778,3.43786325885744,-11.4333934329952,-12.9902667953754
Kenya,Laikipia,extreme,14338828.19,25.5172664845216,24.493354362453,-1.0239121220686,5.02369017136224,14.4647670069744,-11.3457849165402
Kenya,Machakos,extreme,31301969.48,59.7208364538984,52.5436139425946,-7.17722251130379,3.87635229975783,-15.8969154437468,-11.3914723172445
Kenya,Makueni,extreme,24701230.88,74.2483364051695,66.901289576546,-7.34704682862348,3.1751805994903,-16.9728323528605,-12.1002366400403
Kenya,Mandera,extreme,307772.3,97.6806554715938,97.8561098578397,0.175454386245931,1.4598645591055,-0.796257535793141,-9.77682162115887
Kenya,Marsabit,extreme,203146.71,77.7639962763857,71.0683426770731,-6.69565359931254,2.1747049096786,-9.87293699331377,-14.4732087999037
Kenya,Meru,extreme,658616.22,41.8097811195722,37.8457123330488,-3.96406878652336,3.01500217245671,-18.2612703343235,-15.8054559163475
Kenya,Migori,extreme,41451645.47,0.435555688930773,0.121085663622993,-0.314470025307779,5.53749203454571,-3.29497250648006,-12.1257438411308
Kenya,Nairobi,extreme,1403494.14,46.1901465438253,46.0084571496679,-0.181689394157353,3.76958808998791,-14.6655950964871,-11.4391296159114
Kenya,Nakuru,extreme,56054920.37,7.72722353614861,7.1022864250302,-0.624937111118404,6.72437679496113,6.78619754673901,-11.3426333706794
Kenya,Nandi,extreme,9319110.82,0,0,0,10.0773750033206,-8.09120332796826,-9.93159975937479
Kenya,Narok,extreme,82825895.69,9.68958190327057,7.49246711828707,-2.1971147849835,9.87581104053013,-9.45699645229444,-10.6886726469929
Kenya,Nyamira,extreme,20553445.53,0,0,0,9.00931507282272,-9.86146481239248,-10.8469088041804
Kenya,Samburu,extreme,2751024.33,48.5505339024028,42.033724943465,-6.51680895893785,2.55741950158822,24.0774018137781,-13.569848217269
Kenya,Siaya,extreme,29728362.56,0.143751610650432,0.0432785356880416,-0.10047307496239,7.76490991623861,-12.4592372852647,-12.0366117038553
Kenya,Taita Taveta,extreme,4623199.65,80.1009318297556,68.6638960097689,-11.4370358199867,3.81188568824589,-2.14991187125857,-13.3757785126186
Kenya,Tana River,extreme,2796354.31,81.9740542821271,88.2210452079658,6.24699092583873,1.85710932623637,-0.390725276438874,-14.0028777980768
Kenya,Tharaka-Nithi,extreme,9922707.06,66.9971002852522,68.1294122573845,1.13231197213234,2.7573446657375,-17.8026452592639,-16.5404519889453
Kenya,Trans Nzoia,extreme,131048759,0,0,0,8.15041100387701,7.17733777917304,-6.98154126116976
Kenya,Turkana,extreme,1107589.88,97.6875122766561,91.6730116746823,-6.01450060197372,1.30157549423377,-4.17059643252252,-15.194980848113
Kenya,Uasin Gishu,extreme,131926855.73,0,0,0,8.59582568727782,4.49000911094636,-7.32061552740058
Kenya,Vihiga,extreme,12534466.16,0,0.029670190597092,0.029670190597092,9.00931507282272,-9.86146481239248,-10.8469088041804
Kenya,West Pokot,extreme,27124996.04,9.30946126692965,8.5194961746435,-0.789965092286149,5.70462380908431,2.48053719735229,-10.271127921466
Lesotho,Berea,extreme,4144810.78,25.04666811352,19.3120034299853,-5.73466468353472,7.75454735830771,-11.1856470813054,-9.46491453491238
Lesotho,Butha-Buthe,extreme,1141313.42,22.6971833906939,14.4489670506109,-8.24821634008299,10.4318919247137,-14.9201922466646,-8.80180880958625
Lesotho,Leribe,extreme,3251519.76,27.4087216372937,22.4835785712709,-4.92514306602276,8.70775171341472,-12.8817240151896,-8.97914254247769
Lesotho,Mafeteng,extreme,2915414.59,54.9541737732746,49.9914833725244,-4.96269040075018,7.25434394694889,-10.0651656355722,-9.36501444099648
Lesotho,Maseru,extreme,1929529.15,26.6627223537929,23.0926285824705,-3.5700937713224,7.74741096720981,-8.84952738722144,-8.10484501640969
Lesotho,Quthing,extreme,521747.33,30.3321149722031,26.267120523645,-4.06499444855808,7.67176648285764,-9.93998353135714,-5.38139261813294
Lesotho,Thaba-Tseka,extreme,453976.79,28.654108065745,22.1350523228291,-6.51905574291585,10.662606172132,3.88905665535985,9.98299027723151
Liberia,Grand Gedeh,extreme,164750.09,0,0,0,7.09089999120069,-15.3258157100174,-14.1614033044369
Liberia,Nimba,extreme,561729.34,0,0,0,6.55763143976142,-14.9891906243131,-11.2274065417551
Mali,Kayes,extreme,24032080.83,38.8693474613284,62.1803251483155,23.3109776869871,5.53551400061168,-22.4216238657073,-14.1276293429763
Mali,Koulikoro,extreme,110041875.61,39.7124719637446,35.9828735928977,-3.72959837084697,5.76141421927354,-19.8959351062327,-13.8289954001343
Mali,Mopti,extreme,689609.76,73.2750650164812,65.4773215506695,-7.79774346581174,4.82985855121556,-11.9056431147093,-11.4374331836529
Mali,Sikasso,extreme,241755107.95,0.0182817233417632,3.81990150210599,3.80161977876422,7.36984368637636,-23.0365622332483,-15.036443787048
Mali,Ségou,extreme,24469583.31,36.3285998269008,41.8637615124963,5.53516168559554,5.59024255563709,-20.0696401720153,-13.2081440147771
Mauritania,Assaba,extreme,484858.11,98.5329501861895,99.9319161640918,1.39896597790228,2.93770603851128,-0.57223519969196,-15.5614341864926
Mauritania,Brakna,extreme,328030.92,99.9994146893226,99.9994146893226,0,1.65197424547275,23.6691742448478,-2.92013003644509
Mauritania,Gorgol,extreme,741406.24,98.1723595960023,98.3352932125308,0.162933616528505,2.56650134732719,-0.108301141641875,-14.0130716542783
Mauritania,Guidimakha,extreme,371843.55,94.2170437002336,99.0698910872597,4.85284738702609,2.44164682873541,4.29133819120791,-13.4956281444329
Mauritania,Hodh El Gharbi,extreme,198085.56,99.6660231063789,99.9694273525036,0.303404246124742,2.48497994326275,5.49319478640929,-13.7599123801097
Mauritania,Trarza,extreme,199429.83,96.9102766622225,96.8129993391661,-0.0972773230564314,1.71056034424124,21.9500209715457,-2.84045518629739
Mozambique,Cabo Delgado,extreme,23753762.36,0.833324830820611,1.63696594293958,0.803641112118965,7.57948416631707,-22.583680754412,-13.7482623983514
Mozambique,Gaza,extreme,14983993.21,60.6349981120954,67.6103883525452,6.9753902404498,3.64399018034254,-11.2698619936797,-14.1295294917543
Mozambique,Inhambane,extreme,3804757.41,34.9753704796648,46.1224937860099,11.147123306345,4.965372446609,-16.4917488737104,-14.5637629761761
Mozambique,Manica,extreme,44508520.5,21.155596488542,31.111009407738,9.955412919196,5.72831360854306,-17.143218505975,-13.6658522798413
